nsites,chemsys,volume,density,density_atomic,energy_per_atom,formation_energy_per_atom,is_stable,band_gap,cbm,vbm,efermi,is_gap_direct,is_metal,is_magnetic,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,crystal_system,a,b,c,alpha,beta,gamma,element_1,element_2,element_3,atomic_num1,atomic_num2,atomic_num3
10,Ga-La-O,121.6297028,7.007147124,12.16297028,-7.654005623,-3.089826764,FALSE,3.3802,9.1347,5.7545,5.83353106,FALSE,FALSE,FALSE,NM,0.0002577,2.12E-06,0.00012885,Trigonal,5.52859349,5.52859349,5.52859264,60.79416365,60.79416365,60.79416118,Ga,La,O,31,57,8
10,Ga-La-O,121.6841725,7.004010502,12.16841725,-7.654491902,-3.090313043,FALSE,3.3966,9.1313,5.7347,5.77569557,FALSE,FALSE,FALSE,NM,5.16E-05,4.24E-07,2.58E-05,Orthorhombic,5.560039029,5.560039029,5.560039029,120.2407756,119.5963881,90.14198201,Ga,La,O,31,57,8
20,Ga-La-O,244.7766978,6.963712067,12.23883489,-7.659527258,-3.095348399,FALSE,3.3483,8.9231,5.5748,5.6420584,FALSE,FALSE,FALSE,NM,0.0006026,2.46E-06,0.00015065,Orthorhombic,5.559203,5.588688,7.878575,90,90,90,Ga,La,O,31,57,8
5,Ga-La-O,97.33009648,4.378282016,19.4660193,-6.24826148,-1.684082621,FALSE,0,,,1.36931874,FALSE,TRUE,TRUE,FM,2.0005082,0.02055384996,2.0005082,Cubic,4.599907,4.599907,4.599907,90,90,90,Ga,La,O,31,57,8
60,Ga-La-S,1399.949614,4.338767128,23.33249356,-14.73790363,-1.679392954,FALSE,2.1506,6.3719,4.2213,4.29919338,FALSE,FALSE,FALSE,NM,1.00E-07,7.14E-11,8.33E-09,Orthorhombic,6.07583879,10.45074162,22.04748482,90,90,90,Ga,La,S,31,57,16
60,Ga-La-S,1399.391975,4.340496067,23.32319959,-14.74263942,-1.68412874,TRUE,2.222,6.5147,4.2927,4.3571099,TRUE,FALSE,FALSE,NM,0,0,0,Monoclinic,10.57888155,10.38992345,12.88081913,81.2740084,90,90,Ga,La,S,31,57,16
5,Ge-Ir-La,99.91318429,9.124986628,19.98263686,-6.257177966,-0.728472996,TRUE,0,,,8.32919326,FALSE,TRUE,FALSE,NM,0.000227,2.27E-06,0.000227,Tetragonal,4.447233155,4.447233477,5.950567292,111.9428407,111.9428412,90.00000202,Ge,Ir,La,32,77,57
5,Ge-La-Os,100.7553356,9.015968972,20.15106712,-6.530957878,-0.524466258,TRUE,0,,,7.85647964,FALSE,TRUE,FALSE,NM,2.00E-07,1.99E-09,2.00E-07,Tetragonal,5.984121876,5.984121876,5.984121876,136.3558094,136.3558094,63.43072536,Ge,La,Os,32,57,76
5,Ge-La-Rh,99.21654932,7.694293352,19.84330986,-5.995537766,-0.761658058,TRUE,0,,,8.02462153,FALSE,TRUE,FALSE,NM,2.80E-06,2.82E-08,2.80E-06,Tetragonal,4.432189988,4.432189992,5.942181117,111.8725895,111.8725906,89.99589559,Ge,La,Rh,32,57,45
5,Ge-La-Ru,99.80966339,7.61803307,19.96193268,-6.249980606,-0.634081964,TRUE,0,,,7.84034409,FALSE,TRUE,FALSE,NM,0.0001423,1.43E-06,0.0001423,Tetragonal,5.962249337,5.962249337,5.962249337,136.3116692,136.3116692,63.49885603,Ge,La,Ru,32,57,44
20,Ho-La-O,306.5519645,7.623295924,15.32759822,-19.91830651,-3.816691367,FALSE,4.3855,8.2082,3.8227,3.90898417,FALSE,FALSE,FALSE,NM,0.000139,4.53E-07,3.48E-05,Orthorhombic,5.883519,6.075524,8.575969,90,90,90,Ho,La,O,67,57,8
20,Ho-La-O,312.4825707,7.478613402,15.62412854,-19.87163676,-3.770021624,FALSE,4.0247,7.8542,3.8295,3.83811599,TRUE,FALSE,FALSE,NM,0.0002317,7.41E-07,5.79E-05,Monoclinic,6.085854,6.033146,8.510631507,89.85699993,90,90,Ho,La,O,67,57,8
40,Ho-La-S,946.3289522,5.615525156,23.6582238,-19.80766109,-2.461436819,TRUE,0.7588,5.76,5.0012,5.7599419,TRUE,FALSE,FALSE,NM,0,0,0,Monoclinic,4.01058461,11.10123958,21.67602939,101.3099937,90,90,Ho,La,S,67,57,16
10,I-La-O,196.1072781,5.314343056,19.61072781,-6.521473916,-2.268240991,FALSE,0.7893,5.7971,5.0078,5.12293757,TRUE,FALSE,FALSE,NM,0.0012246,6.24E-06,0.0006123,Monoclinic,10.83855235,10.83855235,4.484834187,87.82126115,87.82126115,21.87010853,I,La,O,53,57,8
20,In-La-O,281.8940254,7.109347134,14.09470127,-16.87292046,-2.831856029,TRUE,2.7507,8.6189,5.8682,5.98682498,TRUE,FALSE,FALSE,NM,0,0,0,Orthorhombic,5.73615203,5.95376221,8.25417615,90,90,90,In,La,O,49,57,8
20,C-La-Lu,298.262906,7.792188654,14.9131453,-7.579055663,-0.1503174558,FALSE,0,,,7.2250324,FALSE,TRUE,FALSE,NM,0.0162796,5.46E-05,0.0040699,Cubic,7.290215705,7.290215705,7.290215705,109.4712206,109.4712206,109.4712206,C,La,Lu,6,57,71
20,La-Lu-O,287.524178,8.359650151,14.3762089,-21.06360349,-3.922281094,TRUE,4.4525,8.4085,3.956,4.01664616,FALSE,FALSE,FALSE,NM,0,0,0,Orthorhombic,5.78622784,5.97112351,8.32190561,90,90,90,La,Lu,O,57,71,8
20,La-Lu-S,484.7820757,5.61846725,24.23910378,-20.84749452,-2.461562992,TRUE,2.2322,6.5697,4.3375,4.42531927,TRUE,FALSE,FALSE,NM,0,0,0,Orthorhombic,6.70515075,7.33021724,9.86327545,90,90,90,La,Lu,S,57,71,16
5,La-Mg-O,61.43297867,5.708989786,12.28659573,-7.22541901,-2.940765353,FALSE,0,,,5.74470063,FALSE,TRUE,TRUE,FM,1.0015996,0.01630394003,1.0015996,Cubic,3.945789,3.945789,3.945789,90,90,90,La,Mg,O,57,12,8
20,La-Mg-S,570.6858007,3.019194916,28.53429003,-5.375916514,-1.579605349,FALSE,0.2009,3.4297,3.2288,3.4296973,FALSE,FALSE,TRUE,FM,3.999672,0.007008536037,0.999918,Monoclinic,8.006753203,11.55862,7.958031464,90,129.2067296,90,La,Mg,S,57,12,16
30,La-Mg-S,746.9361231,3.46015867,24.89787077,-5.431638017,-1.635326852,FALSE,0,,,3.45776524,FALSE,TRUE,FALSE,NM,5.1027676,0.006831598368,0.8504612667,Trigonal,6.996812,6.996811188,17.617833,90,90,120.0000038,La,Mg,S,57,12,16
10,La-Mg-S,234.0419122,3.680989554,23.40419122,-5.497116522,-1.700805357,FALSE,0.5403,5.4775,4.9372,4.93702448,FALSE,FALSE,FALSE,NM,0.0001342,5.73E-07,6.71E-05,Monoclinic,7.083251954,7.083251954,4.995139842,82.43688943,82.43688943,106.7716649,La,Mg,S,57,12,16
10,La-Mg-Se,306.9393942,4.328970919,30.69393942,-4.841762803,-1.430920492,FALSE,0,,,2.64637252,FALSE,TRUE,FALSE,NM,0.0006583,2.14E-06,0.00032915,Monoclinic,7.36619708,7.36619708,6.817848913,76.79524257,76.79524257,113.9563207,La,Mg,Se,57,12,34
10,La-Mn-N,131.3792039,5.962294419,13.13792039,-15.19142481,-0.8285514331,FALSE,0,,,8.09433158,FALSE,TRUE,FALSE,NM,9.65E-05,7.35E-07,4.83E-05,Orthorhombic,6.430161004,6.430161004,5.327197,90,90,143.3829383,La,Mn,N,57,25,7
10,La-Mn-N,139.6413212,5.609525084,13.96413212,-15.20499645,-0.8421230751,TRUE,0,,,7.46923678,FALSE,TRUE,TRUE,FiM,3.9420251,0.02822964625,1.97101255,Monoclinic,5.907698464,5.907698464,7.03046776,61.8186417,61.8186417,41.23690212,La,Mn,N,57,25,7
20,La-Mn-O,248.6782388,6.459553801,12.43391194,-8.755401491,-2.964438779,FALSE,1.1014,7.7839,6.6825,6.65584772,FALSE,FALSE,TRUE,FM,16,0.06434016935,4,Orthorhombic,5.563543,5.565174,8.031702,90,90,90,La,Mn,O,57,25,8
20,La-Mn-O,310.0485729,5.180963899,15.50242864,-8.293129758,-2.502167045,FALSE,0.5347,4.3736,3.8389,4.37359928,FALSE,FALSE,TRUE,FM,16.0044408,0.05161914036,4.0011102,Orthorhombic,4.137008,5.807498,12.90489,90,90,90,La,Mn,O,57,25,8
10,La-Mn-O,123.7243433,6.491650791,12.37243433,-8.75642981,-2.965467097,FALSE,0,,,7.12904888,FALSE,TRUE,TRUE,FM,7.9998641,0.06465877194,3.99993205,Tetragonal,3.99551,5.564051655,5.565343655,90.05558971,89.99977197,90.00026298,La,Mn,O,57,25,8
20,La-Mn-O,248.7146416,6.458608356,12.43573208,-8.750783121,-2.959820408,FALSE,0.5803,7.5209,6.9406,7.52087773,FALSE,FALSE,TRUE,FM,16.0017743,0.06433788616,4.000443575,Orthorhombic,5.492280275,5.601657288,8.08411,90.00010077,90.00006675,89.96349915,La,Mn,O,57,25,8
20,La-Mn-O,250.0181085,6.424936466,12.50090543,-8.748204526,-2.957241813,FALSE,0.5975,7.3389,6.7414,6.78000734,FALSE,FALSE,TRUE,FM,16.0025726,0.0640056542,4.00064315,Orthorhombic,5.550811001,5.714156002,7.882481,90.00002457,89.99990478,90.0028353,La,Mn,O,57,25,8
20,La-Mn-O,245.6287779,6.539748626,12.2814389,-8.687858434,-2.896895722,FALSE,0,,,8.13507346,FALSE,TRUE,TRUE,FiM,1.0212013,0.004157498599,0.255300325,Orthorhombic,3.939325,8.823933158,7.903473005,63.3907316,90.00055181,89.99925949,La,Mn,O,57,25,8
20,La-Mn-O,248.5359754,6.463251287,12.42679877,-8.747781414,-2.956818701,FALSE,0,,,7.14716226,FALSE,TRUE,TRUE,FM,15.999964,0.0643768532,3.999991,Monoclinic,6.847261829,6.847318954,6.8746787,70.42832012,69.53676264,108.220045,La,Mn,O,57,25,8
20,La-Mn-O,245.4571584,6.544321107,12.27285792,-8.706018016,-2.915055303,FALSE,0,,,7.98691787,FALSE,TRUE,TRUE,FM,16.0022643,0.06519371609,4.000566075,Tetragonal,5.574875833,5.574877953,8.826724432,71.5922722,71.59269584,89.99493466,La,Mn,O,57,25,8
20,La-Mn-O,250.1558773,6.42139805,12.50779387,-8.777056274,-2.986093561,FALSE,0,,,6.84602877,FALSE,TRUE,TRUE,FM,16.0019554,0.063967937,4.00048885,Triclinic,5.544864958,7.984852816,5.652318173,89.38115012,90.04509009,91.49769421,La,Mn,O,57,25,8
10,La-Mn-O,122.3987665,6.561955274,12.23987665,-8.708050088,-2.917087375,FALSE,0,,,8.17313636,FALSE,TRUE,TRUE,FM,7.9999577,0.0653597902,3.99997885,Tetragonal,3.947522,5.568348565,5.568344323,90.01428969,89.99956836,90.00051385,La,Mn,O,57,25,8
20,La-Mn-O,248.1817656,6.472475763,12.40908828,-8.752428543,-2.96146583,FALSE,0,,,7.45069845,FALSE,TRUE,TRUE,FM,16.0021897,0.06447770109,4.000547425,Tetragonal,4.02144,7.889233527,7.822822964,89.61046359,89.99960279,89.99956265,La,Mn,O,57,25,8
20,La-Mn-O,250.3048998,6.417574982,12.51524499,-8.746746991,-2.955784278,FALSE,0.0716,7.0344,6.9628,6.98303752,FALSE,FALSE,TRUE,FM,16.0001685,0.06392271391,4.000042125,Orthorhombic,3.966672,11.07224004,5.69911702,89.99010164,90.00080843,89.99998969,La,Mn,O,57,25,8
10,La-Mn-O,123.0117361,6.529256936,12.30117361,-8.698895915,-2.907933202,FALSE,0.6151,8.2071,7.592,7.59199039,FALSE,FALSE,TRUE,FM,7.9999106,0.06503371834,3.9999553,Cubic,5.582734739,5.581586269,5.582722011,60.00796122,89.97534049,119.9920556,La,Mn,O,57,25,8
20,La-Mn-O,255.0817572,6.29739453,12.75408786,-8.798112388,-3.007149675,FALSE,0,,,6.67604071,FALSE,TRUE,TRUE,FM,16.0083734,0.0627578137,4.00209335,Orthorhombic,5.87143,7.777420048,5.585996149,90.10098825,89.99992001,89.9998483,La,Mn,O,57,25,8
5,La-Mn-O,61.3667242,6.544061475,12.27334484,-8.717243282,-2.926280569,FALSE,0,,,7.94682818,FALSE,TRUE,TRUE,FM,4.000871,0.06519609857,4.000871,Cubic,3.94437,3.94437,3.94437,90,90,90,La,Mn,O,57,25,8
10,La-Mn-O,118.7302053,6.764708522,11.87302053,-8.785513627,-2.994550914,FALSE,0,,,7.11506979,FALSE,TRUE,TRUE,FM,8.0128607,0.06748797142,4.00643035,Monoclinic,5.477482623,5.546438072,5.546199786,60.0637409,59.73993498,59.73897774,La,Mn,O,57,25,8
10,La-Mn-O,124.6611053,6.442869483,12.46611053,-8.782970226,-2.992007513,FALSE,0,,,6.98437969,FALSE,TRUE,TRUE,FM,8.0000716,0.06417456012,4.0000358,Trigonal,5.563969612,5.563969432,5.563969695,61.04400996,61.04401257,61.04400385,La,Mn,O,57,25,8
20,La-Mn-O,297.14103,5.406020375,14.8570515,-8.45312061,-2.662157897,FALSE,1.4409,6.0615,4.6206,6.06134821,FALSE,FALSE,TRUE,FM,15.9994373,0.05384459123,3.999859325,Monoclinic,5.971485316,5.433429093,10.413179,90,90,61.57895617,La,Mn,O,57,25,8
20,La-Mn-O,332.1145957,4.836735523,16.60572978,-8.503579955,-2.712617242,FALSE,1.6926,5.0624,3.3698,3.34439678,FALSE,FALSE,TRUE,FM,16.0003435,0.04817717652,4.000085875,Monoclinic,10.474801,5.716901,6.227644206,62.94228853,90,90,La,Mn,O,57,25,8
20,La-Mn-O,333.3011409,4.819516844,16.66505704,-8.502294801,-2.711332088,FALSE,0.6483,4.5598,3.9115,3.80340075,FALSE,FALSE,TRUE,FM,16.0006786,0.04800667216,4.00016965,Monoclinic,10.297857,5.674393,6.043189751,70.70900253,90,90,La,Mn,O,57,25,8
5,La-Mo-N,70.81360397,6.492341435,14.16272079,-9.23118073,-1.07188264,FALSE,0,,,6.94525031,FALSE,TRUE,FALSE,NM,0.0001005,1.42E-06,0.0001005,Tetragonal,3.898316,3.898316,4.65975,90,90,90,La,Mo,N,57,42,7
10,La-Mo-N,171.5619197,5.359535448,17.15619197,-9.250023062,-1.090724972,FALSE,1.2238,5.8481,4.6243,4.687198,TRUE,FALSE,FALSE,NM,8.50E-05,4.95E-07,4.25E-05,Monoclinic,3.89039,5.83559,7.987789533,71.09462573,90,90,La,Mo,N,57,42,7
10,La-Mo-N,133.3244203,6.896652452,13.33244203,-9.243476604,-1.084178514,FALSE,1.1509,8.5928,7.4419,7.6188334,FALSE,FALSE,FALSE,NM,5.24E-05,3.93E-07,2.62E-05,Trigonal,5.740910484,5.740910484,5.740909642,59.84629482,59.84629482,59.84629786,La,Mo,N,57,42,7
10,La-Mo-N,162.759049,5.64940749,16.2759049,-9.25248958,-1.09319149,FALSE,0.8051,5.8184,5.0133,5.0693778,FALSE,FALSE,FALSE,NM,0,0,0,Orthorhombic,7.703679827,7.703679827,3.96224662,90,90,136.1985766,La,Mo,N,57,42,7
20,La-Mo-N,326.4614816,5.63308226,16.32307408,-9.272825628,-1.113527538,TRUE,1.8284,6.2615,4.4331,4.35687071,FALSE,FALSE,FALSE,NM,0,0,0,Monoclinic,7.386663758,7.386663758,6.302621913,77.01613387,77.01613387,85.99538973,La,Mo,N,57,42,7
40,B-La-Ni,583.0430279,7.423096718,14.5760757,-6.22973408,-0.4385722963,FALSE,0,,,8.12964338,FALSE,TRUE,FALSE,NM,0.000299,5.13E-07,3.74E-05,Orthorhombic,9.603839721,9.603839721,7.160559,90,90,118.0176237,B,La,Ni,5,57,28
40,B-La-Ni,582.0525455,7.435728647,14.55131364,-6.232549205,-0.4413874216,FALSE,0,8.1457,8.1899,8.16135941,FALSE,TRUE,FALSE,NM,0.003008,5.17E-06,0.000376,Orthorhombic,9.64092516,9.64092516,7.130319,90,90,118.5685919,B,La,Ni,5,57,28
10,B-La-Ni,142.9727536,7.567848904,14.29727536,-6.232825501,-0.4416637178,TRUE,0,,,8.10757474,FALSE,TRUE,FALSE,NM,1.00E-07,6.99E-10,5.00E-08,Orthorhombic,5.955957335,5.955957335,5.955957335,131.3224446,107.0304009,92.68385703,B,La,Ni,5,57,28
5,Ge-La-Ni,93.81064215,7.355085743,18.76212843,-5.545262144,-0.628216674,TRUE,0,,,6.80770255,FALSE,TRUE,FALSE,NM,2.05E-05,2.19E-07,2.05E-05,Tetragonal,4.402065012,4.402063042,5.756151097,112.5015174,112.5016305,89.95103547,Ge,La,Ni,32,57,28
5,La-Ni-O,57.37841916,7.107611805,11.47568383,-7.548532024,-2.433945033,FALSE,0,,,7.13995155,FALSE,TRUE,TRUE,FM,0.9977953,0.01738973145,0.9977953,Cubic,3.856999,3.856999,3.856999,90,90,90,La,Ni,O,57,28,8
20,La-Ni-O,230.370326,7.081181615,11.5185163,-7.540139836,-2.425552846,FALSE,0,,,7.21144241,FALSE,TRUE,TRUE,FM,3.9981224,0.01735519704,0.9995306,Orthorhombic,5.46805051,6.687176347,6.686765365,70.42143197,90.01808041,90.02295612,La,Ni,O,57,28,8
20,La-Ni-O,232.951691,7.002714214,11.64758455,-7.563821507,-2.449234516,FALSE,0.356,7.1162,6.7602,6.77618883,FALSE,FALSE,TRUE,AFM,0.0001582,6.79E-07,3.96E-05,Triclinic,5.433893398,7.718360475,5.556433748,89.90964166,90.12785684,91.57863494,La,Ni,O,57,28,8
10,La-Ni-O,112.4395912,7.254091285,11.24395912,-7.58371008,-2.46912309,TRUE,0,,,7.24925356,FALSE,TRUE,TRUE,FM,1.999905,0.01778648409,0.9999525,Trigonal,5.381489902,5.381490106,5.381483561,60.90056947,60.90059495,60.90047373,La,Ni,O,57,28,8
40,La-Ni-Sb,997.6085791,7.495383444,24.94021448,-5.385068835,-0.7644393335,TRUE,0,,,8.31817635,FALSE,TRUE,FALSE,NM,0.000139,1.39E-07,1.74E-05,Orthorhombic,6.26613721,12.23154896,13.01603827,90.00099244,90.00034331,89.99935684,La,Ni,Sb,57,28,51
5,La-N-Os,61.65585681,9.996103463,12.33117136,-8.794814944,-0.55917339,FALSE,0,,,8.92692665,FALSE,TRUE,FALSE,NM,0.0002372,3.85E-06,0.0002372,Cubic,3.950555,3.950555,3.950555,90,90,90,La,N,Os,57,7,76
10,La-N-Os,123.0412464,10.01807673,12.30412464,-8.811200116,-0.575558562,FALSE,0,,,8.99702515,FALSE,TRUE,FALSE,NM,0.0002511,2.04E-06,0.00012555,Trigonal,5.570318313,5.570318313,5.570318546,60.29869774,60.29869774,60.29869398,La,N,Os,57,7,76
20,La-N-Os,246.2824846,10.00994163,12.31412423,-8.810664739,-0.5750231845,FALSE,0,,,8.95548772,FALSE,TRUE,FALSE,NM,0.000897,3.64E-06,0.00022425,Orthorhombic,5.574038,5.578766,7.920005,90,90,90,La,N,Os,57,7,76
10,La-N-Os,140.0137651,8.803681884,14.00137651,-8.8480047,-0.612363146,TRUE,0,,,8.01975246,FALSE,TRUE,FALSE,NM,0,0,0,Orthorhombic,3.6794681,5.6701609,6.71104745,90.00002693,90.00001056,89.99999994,La,N,Os,57,7,76
20,La-N-Os,339.3684175,7.264297937,16.96842087,-8.82753778,-0.591896226,FALSE,0.0184,6.0493,6.0309,6.04443993,TRUE,FALSE,FALSE,NM,7.78E-05,2.29E-07,1.95E-05,Monoclinic,10.249577,4.843738,7.218384987,71.26044247,90,90,La,N,Os,57,7,76
10,La-N-Os,134.4571528,9.167505202,13.44571528,-8.823106173,-0.587464619,FALSE,0,,,8.36631579,FALSE,TRUE,FALSE,NM,4.64E-05,3.45E-07,2.32E-05,Monoclinic,4.766719,3.836983,7.408526216,82.88486302,90,90,La,N,Os,57,7,76
5,C-La-Pd,84.30936379,9.260488555,16.86187276,-6.130292684,-0.1894290785,FALSE,0,,,6.99086234,FALSE,TRUE,FALSE,NM,0.0028151,3.34E-05,0.0028151,Cubic,4.384889,4.384889,4.384889,90,90,90,C,La,Pd,6,57,46
20,La-O-Pd,259.8970232,7.496436967,12.99485116,-16.31244979,-2.195012707,FALSE,0,,,6.02676257,FALSE,TRUE,FALSE,NM,0.019214,7.39E-05,0.0048035,Orthorhombic,5.619867201,5.91080386,7.823997522,90.00083176,90.00225173,89.99945815,La,O,Pd,57,8,46
5,C-La-Pt,85.57920512,14.28426455,17.11584102,-6.693554388,-0.2179398765,FALSE,0,,,8.14183872,FALSE,TRUE,FALSE,NM,0.0481778,0.000562961527,0.0481778,Cubic,4.406794,4.406794,4.406794,90,90,90,C,La,Pt,6,57,78
5,La-O-Pt,68.38135117,9.27600052,13.67627023,-21.64601847,-1.823128732,FALSE,0,,,7.61077485,FALSE,TRUE,FALSE,NM,0.0038353,5.61E-05,0.0038353,Cubic,4.089271,4.089271,4.089271,90,90,90,La,O,Pt,57,8,78
10,La-N-Re,123.4602017,9.87586229,12.34602017,-22.83747358,-0.9291441928,TRUE,0,,,8.7054034,FALSE,TRUE,FALSE,NM,0.0124826,0.0001011062661,0.0062413,Trigonal,5.577261499,5.577261499,5.577261327,60.28365003,60.28365003,60.28363382,La,N,Re,57,7,75
5,La-N-Re,61.85917807,9.855255019,12.37183561,-22.83123079,-0.9229014008,FALSE,0,,,8.34096807,FALSE,TRUE,FALSE,NM,5.91E-05,9.55E-07,5.91E-05,Cubic,3.95489279,3.95489279,3.95489279,90,90,90,La,N,Re,57,7,75
20,La-N-Re,367.7295103,6.631373963,18.38647552,-22.79530154,-0.8869721588,FALSE,1.3973,5.896,4.4987,4.51878583,FALSE,FALSE,FALSE,NM,0.0001598,4.35E-07,4.00E-05,Monoclinic,5.374654,7.063151,11.27883928,59.1872081,90,90,La,N,Re,57,7,75
5,C-La-Rh,77.687498,9.82446371,15.5374996,-7.624107766,-0.3725885245,FALSE,0,,,8.21967343,FALSE,TRUE,FALSE,NM,0.0001144,1.47E-06,0.0001144,Cubic,4.266945,4.266945,4.266945,90,90,90,C,La,Rh,6,57,45
20,La-O-Rh,250.6205188,7.680766937,12.53102594,-7.973849524,-2.542428296,TRUE,0.594,7.5645,6.9705,7.03522013,FALSE,FALSE,FALSE,NM,0,0,0,Orthorhombic,5.50481427,5.76156261,7.90193892,90,90,90,La,O,Rh,57,8,45
20,La-O-Ru,256.6239132,7.453577075,12.83119566,-8.37096231,-2.557522147,FALSE,0,,,7.7091931,FALSE,TRUE,TRUE,FM,3.9931694,0.01556039478,0.99829235,Orthorhombic,5.476499,5.913106,7.92462,90,90,90,La,O,Ru,57,8,44
40,La-Pd-Sb,1057.674742,7.66915723,26.44186856,-26.78566516,-0.8208289573,TRUE,0,,,7.78364536,FALSE,TRUE,FALSE,NM,1.00E-07,9.45E-11,1.25E-08,Orthorhombic,6.41118279,12.55580916,13.13921043,90.00098618,89.99925372,90.0003308,La,Pd,Sb,57,46,51
20,La-Sb-Se,564.4478173,5.85488093,28.22239086,-20.95935409,-1.282198763,FALSE,0.9761,5.948,4.9719,5.94797005,FALSE,FALSE,FALSE,NM,1.47E-05,2.60E-08,3.68E-06,Orthorhombic,4.118099,11.184008,12.255458,90,90,90,La,Sb,Se,57,51,34
5,La-O-Sc,67.86279299,5.673387094,13.5725586,-15.4630895,-3.658045671,FALSE,2.8177,8.3718,5.5541,5.80913349,TRUE,FALSE,FALSE,NM,0.0012112,1.78E-05,0.0012112,Cubic,4.078908,4.078908,4.078908,90,90,90,La,O,Sc,57,8,21
20,La-O-Sc,267.3212593,5.761036662,13.36606297,-15.66717132,-3.862127495,TRUE,3.8973,8.7847,4.8874,4.95757224,TRUE,FALSE,FALSE,NM,0,0,0,Orthorhombic,5.68506091,5.80353077,8.10225831,90,90,90,La,O,Sc,57,8,21
20,La-S-Sc,458.3031998,4.058837585,22.91515999,-15.42371525,-2.374062289,TRUE,1.6446,6.6146,4.97,5.12157966,TRUE,FALSE,FALSE,NM,0,0,0,Orthorhombic,6.58114518,7.21722551,9.64897414,90,90,90,La,S,Sc,57,16,21
5,Ir-La-Si,90.77789752,7.598248318,18.1555795,-6.87115201,-0.861072935,TRUE,0,,,9.45710192,FALSE,TRUE,FALSE,NM,1.00E-06,1.10E-08,1.00E-06,Tetragonal,4.287820485,4.287820148,5.794099692,111.7166125,111.7166039,90.00000711,Ir,La,Si,77,57,14
5,La-Os-Si,91.65861763,7.489241424,18.33172353,-7.098986012,-0.611120287,TRUE,0,,,8.9236972,FALSE,TRUE,FALSE,NM,2.20E-06,2.40E-08,2.20E-06,Tetragonal,5.838141198,5.838141198,5.838141198,136.9314778,136.9314778,62.5434963,La,Os,Si,57,76,14
5,La-Rh-Si,89.96151325,6.018660122,17.99230265,-6.555242764,-0.839988951,TRUE,0,,,9.2434034,FALSE,TRUE,FALSE,NM,2.00E-06,2.22E-08,2.00E-06,Tetragonal,5.784972992,5.784972992,5.784972992,136.6875476,136.6875476,62.91914798,La,Rh,Si,57,45,14
5,La-Ru-Si,90.64736861,5.939497871,18.12947372,-6.775009486,-0.677736739,TRUE,0,,,9.0849026,FALSE,TRUE,FALSE,NM,3.49E-05,3.85E-07,3.49E-05,Tetragonal,5.824062573,5.824062573,5.824062573,137.0380075,137.0380075,62.37957667,La,Ru,Si,57,44,14
40,As-La-Si,983.711497,5.29037843,24.59278742,-17.32147128,-0.7932437312,FALSE,0,,,5.60459596,FALSE,TRUE,FALSE,NM,0.0726791,7.39E-05,0.0090848875,Orthorhombic,6.012619,6.132181,26.680201,90,90,90,As,La,Si,33,57,14
40,As-La-Si,952.5568012,5.463407619,23.81392003,-17.28559781,-0.7573702563,FALSE,0,,,5.45440247,FALSE,TRUE,FALSE,NM,0.0004212,4.42E-07,5.27E-05,Orthorhombic,5.91850973,6.05022648,26.60154643,90,90,90,As,La,Si,33,57,14
40,La-P-Si,856.2241864,4.032536916,21.40560466,-13.87461506,-0.7696603085,FALSE,0,6.5146,6.534,6.53126913,FALSE,TRUE,FALSE,NM,9.03E-05,1.05E-07,1.13E-05,Orthorhombic,5.722235,5.80105,25.793792,90,90,90,La,P,Si,57,15,14
40,La-P-Si,883.7565491,3.906908122,22.09391373,-13.9667972,-0.8618424525,TRUE,0.5185,7.2473,6.7288,6.71384438,FALSE,FALSE,FALSE,NM,0,0,0,Orthorhombic,5.78309152,5.98363527,25.53921043,90,90,90,La,P,Si,57,15,14
5,La-Pt-Si,93.60142109,13.34519097,18.72028422,-39.79285996,-1.19652086,TRUE,0,,,8.23955808,FALSE,TRUE,FALSE,NM,1.00E-07,1.07E-09,1.00E-07,Tetragonal,4.14265914,4.14265914,5.45411186,90,90,90,La,Pt,Si,57,78,14
20,La-O-Sm,327.2244469,6.845937156,16.36122234,-19.15437495,-3.682443726,FALSE,4.2435,7.8417,3.5982,3.68665868,FALSE,FALSE,FALSE,NM,6.17E-05,1.89E-07,1.54E-05,Orthorhombic,6.030177,6.214502,8.731912,90,90,90,La,O,Sm,57,8,62
40,La-Ru-Sn,949.1214036,8.343349266,23.72803509,-5.779009333,-0.5311842908,TRUE,0,,,8.9781443,FALSE,TRUE,TRUE,FM,1.265403,0.001333236186,0.158175375,Cubic,9.82742301,9.82745436,9.8274554,90.00003253,90.00005329,90.00001545,La,Ru,Sn,57,44,50
5,La-O-Sn,74.80253514,6.78430801,14.96050703,-7.205669656,-2.445195631,FALSE,0,,,9.77846218,FALSE,TRUE,FALSE,NM,0.0009617,1.29E-05,0.0009617,Cubic,4.213459,4.213459,4.213459,90,90,90,La,O,Sn,57,8,50
20,La-N-Ta,277.6707981,8.656365811,13.88353991,-22.5650975,-1.420524511,FALSE,0.4971,7.904,7.4069,7.51389188,FALSE,FALSE,FALSE,NM,0.0001013,3.65E-07,2.53E-05,Monoclinic,5.763247,7.116368,8.332836231,54.33877234,90,90,La,N,Ta,57,7,73
